Age,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Gender_Female,Gender_Male,City_Chicago,City_Houston,City_Los Angeles,City_Miami,City_New York,City_San Francisco,Membership Type_Bronze,Membership Type_Gold,Membership Type_Silver,Satisfaction Level_Neutral,Satisfaction Level_Satisfied,Satisfaction Level_Unsatisfied,dbscan_cluster
-0.32836544396024403,-0.4289462936828533,-0.6264995282719824,-0.37802240139211585,1.0,0.5522016429646582,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.0092399332596278,-1.1084222423273535,-1.5855255088375928,-1.0,-0.490893210746531,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9000865653097121,0.8192686138941311,1.1744815938949273,1.0,-0.41638643548144605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08282563076635878,-0.15262916025234882,-0.38553817124429685,-0.03302151355055053,-1.0,-0.8634270870719557,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.9255703307944351,-0.6264995282719824,-1.2405246209960283,1.0,1.0737490698202528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-0.7395565186868468,1.6460598474539263,1.5421526849771878,1.0019811499741438,-1.0,-1.0869474128672105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-1.356343130776751,-0.4010103272399294,0.09638454281107432,0.13947893037023135,1.0,2.191350698796527,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.699612242856263,-1.202025761088518,-1.3493835993550392,-1.0680241770752457,-1.0,-0.04385255915602132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.5339609813235454,0.8718740051396305,0.5783072568664455,0.829480706053362,1.0,0.1796677666392335,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2884211681296602,-0.095374258730713,-0.14457681421661125,0.48447981821179664,-1.0,-0.9379338623370407,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5219943923094685,-0.9684423585038727,-0.867460885299668,-0.7230232892336804,1.0,1.0737490698202528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.1507475934134497,1.7832503361241265,2.024075399032559,1.5194824817364927,-1.0,-1.2359609633973805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,1.0,0.6267084182297432,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.1475367968384589,-1.1084222423273535,-1.5855255088375928,-1.0,-0.41638643548144605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9830646834570107,0.8192686138941311,1.1744815938949273,1.0,-0.3418796602163611,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08282563076635878,-0.180288532968115,-0.38553817124429685,0.13947893037023135,-1.0,-0.7889203118068707,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.9394000171523182,-0.6264995282719824,-1.2405246209960283,1.0,1.1482558450853377,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-0.7395565186868468,1.7013785928854588,1.7831140420048734,1.3469820378157091,-1.0,-1.0124406376021255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-1.356343130776751,-0.3733509545241632,0.09638454281107432,0.13947893037023135,1.0,2.2658574740616118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.699612242856263,-1.0913882702254534,-1.3493835993550392,-1.0680241770752457,-1.0,-0.19286610968619122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.5339609813235454,0.8165552597080981,0.5783072568664455,0.829480706053362,1.0,0.25417454190431843,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2884211681296602,-0.12303363144647918,-0.14457681421661125,0.13947893037023135,-1.0,-0.7144135365417859,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5219943923094685,-1.023761103935405,-0.867460885299668,-0.7230232892336804,1.0,1.1482558450853377,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.1507475934134497,1.7555909634083602,2.024075399032559,1.5194824817364927,-1.0,-1.1614541881322955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,1.0,0.7012151934948281,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.036899305975394,-1.1084222423273535,-1.7580259527583755,-1.0,-0.3418796602163611,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9554053107412445,0.8192686138941311,0.829480706053362,1.0,-0.26737288495127615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.12276990659694262,-0.2079479056838812,-0.38553817124429685,0.3119793742910148,-1.0,-0.6399067612767009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.911740644436552,-0.6264995282719824,-1.2405246209960283,1.0,1.2227626203504227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-0.7395565186868468,1.6737192201696927,1.5421526849771878,1.0019811499741438,-1.0,-1.0869474128672105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-1.356343130776751,-0.3733509545241632,0.09638454281107432,0.13947893037023135,1.0,2.3403642493266967,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.699612242856263,-1.1467070156569859,-1.3493835993550392,-1.0680241770752457,-1.0,0.030654216109063624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.5339609813235454,0.8718740051396305,0.5783072568664455,0.829480706053362,1.0,0.3286813171694034,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2884211681296602,-0.0677148860149468,-0.14457681421661125,0.48447981821179664,-1.0,-0.8634270870719557,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5219943923094685,-0.9684423585038727,-0.867460885299668,-0.7230232892336804,1.0,1.2227626203504227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.1507475934134497,1.7832503361241265,2.024075399032559,1.5194824817364927,-1.0,-1.2359609633973805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,1.0,0.7757219687599131,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.1198774241226925,-1.1084222423273535,-1.5855255088375928,-1.0,-0.26737288495127615,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9830646834570107,0.8192686138941311,1.1744815938949273,1.0,-0.19286610968619122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08282563076635878,-0.180288532968115,-0.38553817124429685,0.13947893037023135,-1.0,-0.7889203118068707,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.9394000171523182,-0.6264995282719824,-1.2405246209960283,1.0,1.2972693956155077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-0.7395565186868468,1.7013785928854588,1.7831140420048734,1.3469820378157091,-1.0,-1.0124406376021255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-1.356343130776751,-0.3733509545241632,0.09638454281107432,0.13947893037023135,1.0,2.4148710245917817,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.699612242856263,-1.0913882702254534,-1.3493835993550392,-1.0680241770752457,-1.0,0.10516099137414857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.5339609813235454,0.8165552597080981,0.5783072568664455,0.829480706053362,1.0,0.40318809243448833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2884211681296602,-0.12303363144647918,-0.14457681421661125,0.13947893037023135,-1.0,-0.7144135365417859,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5219943923094685,-1.023761103935405,-0.867460885299668,-0.7230232892336804,1.0,1.2972693956155077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.1507475934134497,1.7555909634083602,2.024075399032559,1.5194824817364927,-1.0,-1.0869474128672105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,1.0,0.850228744024998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.036899305975394,-1.1084222423273535,-1.7580259527583755,-1.0,-0.3418796602163611,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9554053107412445,0.8192686138941311,0.829480706053362,1.0,-0.11835933442110627,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.12276990659694262,-0.12496978753658262,-0.38553817124429685,0.13947893037023135,-1.0,-0.6399067612767009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.911740644436552,-0.6264995282719824,-1.2405246209960283,1.0,1.3717761708805927,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-0.7395565186868468,1.6737192201696927,1.5421526849771878,1.0019811499741438,-1.0,-1.0124406376021255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-1.356343130776751,-0.3733509545241632,0.09638454281107432,0.13947893037023135,1.0,2.4893777998568667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.699612242856263,-1.1467070156569859,-1.3493835993550392,-1.0680241770752457,-1.0,0.1796677666392335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.5339609813235454,0.8718740051396305,0.5783072568664455,0.829480706053362,1.0,0.4776948676995733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2884211681296602,-0.0677148860149468,-0.14457681421661125,0.48447981821179664,-1.0,-0.7889203118068707,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5219943923094685,-0.9684423585038727,-0.867460885299668,-0.7230232892336804,1.0,1.3717761708805927,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.1507475934134497,1.7832503361241265,2.024075399032559,1.5194824817364927,-1.0,-1.1614541881322955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,1.0,0.9247355192900829,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.1198774241226925,-1.1084222423273535,-1.5855255088375928,-1.0,-0.19286610968619122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9830646834570107,0.8192686138941311,1.1744815938949273,1.0,-0.11835933442110627,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08282563076635878,-0.180288532968115,-0.38553817124429685,0.13947893037023135,-1.0,-0.7144135365417859,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.9394000171523182,-0.6264995282719824,-1.2405246209960283,1.0,1.4462829461456777,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-0.7395565186868468,1.7013785928854588,1.7831140420048734,1.3469820378157091,-1.0,-0.9379338623370407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-1.356343130776751,-0.3733509545241632,0.09638454281107432,0.13947893037023135,1.0,2.5638845751219517,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.699612242856263,-1.0913882702254534,-1.3493835993550392,-1.0680241770752457,-1.0,0.25417454190431843,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.5339609813235454,0.8165552597080981,0.5783072568664455,0.829480706053362,1.0,0.5522016429646582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2884211681296602,-0.12303363144647918,-0.14457681421661125,0.13947893037023135,-1.0,-0.5653999860116159,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5219943923094685,-1.023761103935405,-0.867460885299668,-0.7230232892336804,1.0,1.4462829461456777,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.1507475934134497,1.7555909634083602,2.024075399032559,1.5194824817364927,-1.0,-1.0869474128672105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,1.0,0.9992422945551679,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.036899305975394,-1.1084222423273535,-1.7580259527583755,-1.0,-0.04385255915602132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9554053107412445,0.8192686138941311,0.829480706053362,1.0,0.030654216109063624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08282563076635878,-0.180288532968115,-0.38553817124429685,0.3119793742910148,-1.0,-0.6399067612767009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.911740644436552,-0.6264995282719824,-1.2405246209960283,1.0,1.5207897214107624,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-0.7395565186868468,1.6737192201696927,1.5421526849771878,1.0019811499741438,-1.0,-0.9379338623370407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-1.356343130776751,-0.3733509545241632,0.09638454281107432,0.13947893037023135,1.0,2.6383913503870366,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.699612242856263,-1.1467070156569859,-1.3493835993550392,-1.0680241770752457,-1.0,0.3286813171694034,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.5339609813235454,0.8718740051396305,0.5783072568664455,0.829480706053362,1.0,0.6267084182297432,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2884211681296602,-0.0677148860149468,-0.14457681421661125,0.48447981821179664,-1.0,-0.490893210746531,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5219943923094685,-0.9684423585038727,-0.867460885299668,-0.7230232892336804,1.0,1.5207897214107624,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.1507475934134497,1.7832503361241265,2.024075399032559,1.5194824817364927,-1.0,-1.1614541881322955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,1.0,1.0737490698202528,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.1198774241226925,-1.1084222423273535,-1.5855255088375928,-1.0,0.10516099137414857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9830646834570107,0.8192686138941311,1.1744815938949273,1.0,0.10516099137414857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08282563076635878,-0.180288532968115,-0.38553817124429685,0.13947893037023135,-1.0,-0.5653999860116159,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.9394000171523182,-0.6264995282719824,-1.2405246209960283,1.0,1.5952964966758474,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-0.7395565186868468,1.7013785928854588,1.7831140420048734,1.3469820378157091,-1.0,-0.8634270870719557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-1.356343130776751,-0.3733509545241632,0.09638454281107432,0.13947893037023135,1.0,2.7128981256521216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.699612242856263,-1.0913882702254534,-1.3493835993550392,-1.0680241770752457,-1.0,0.40318809243448833,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.5339609813235454,0.8165552597080981,0.5783072568664455,0.829480706053362,1.0,0.7012151934948281,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.2884211681296602,-0.12303363144647918,-0.14457681421661125,0.13947893037023135,-1.0,-0.490893210746531,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.5219943923094685,-1.023761103935405,-0.867460885299668,-0.7230232892336804,1.0,1.5952964966758474,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
-1.1507475934134497,1.7555909634083602,2.024075399032559,1.5194824817364927,-1.0,-1.0124406376021255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3
-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,1.0,1.1482558450853377,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6
0.49401670549296156,-1.036899305975394,-1.1084222423273535,-1.7580259527583755,-1.0,0.030654216109063624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5
-0.7395565186868468,0.9554053107412445,0.8192686138941311,0.829480706053362,1.0,0.10516099137414857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08282563076635878,-0.180288532968115,-0.38553817124429685,0.3119793742910148,-1.0,-0.41638643548144605,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.9331854670360713,-0.911740644436552,-0.6264995282719824,-1.2405246209960283,1.0,1.6698032719409324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
